mw_id,name,description,page_description,price,availability,brand,sku,category_id,category_name,category_path,category_url,image_main,photos_all,url
28124,"Резинки для волосся набір темний. Тонкі 5,5см","Тонка резинка для волосся. Діаметр: 5,5см. Дуже гарна якість! Ціна за 8 шт.","Тонка резинка для волосся. Діаметр: 5,5см. Дуже гарна якість! Ціна за 8 шт.",6.76,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/2154/24lk/sd24/img_5298_710x533_crop.JPG,https://cdn.gomw.co/d/product/2154/24lk/sd24/img_5298.JPG|https://cdn.gomw.co/d/product/dcsd/kduh/lslk/img_5301.JPG,https://kristallik.com.ua/product/28124/rezinki-dlya-volossya-nabir-temniy-tonki-5-5sm/
28125,Резинки- Пружинки. набір темні. 5.5 см.,Резинки для волосся силіконові. Діаметр: 5.5 см. Дуже гарна якість. Ціна за 20 шт.,Резинки для волосся силіконові. Діаметр: 5.5 см. Дуже гарна якість. Ціна за 20 шт.,7.82,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/kdkd/37gf/2485/img_5295_710x533_crop.JPG,https://cdn.gomw.co/d/product/kdkd/37gf/2485/img_5295.JPG,https://kristallik.com.ua/product/28125/rezinki-pruzhinki-nabir-temni-5-5-sm/
28126,Резинки- Пружинки. набір коричневий. 5.5 см,Резинки для волосся силіконові. Діаметр: 5.5 см. Дуже гарна якість. Ціна за 20 шт.,Резинки для волосся силіконові. Діаметр: 5.5 см. Дуже гарна якість. Ціна за 20 шт.,7.82,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/gf94/37az/zq21/img_5296_710x533_crop.JPG,https://cdn.gomw.co/d/product/gf94/37az/zq21/img_5296.JPG,https://kristallik.com.ua/product/28126/rezinki-pruzhinki-nabir-korichneviy-5-5-sm/
28127,Резинки- Пружинки. набір білі. 5.5 см,Резинки для волосся силіконові. Діаметр: 5.5 см. Дуже гарна якість. Ціна за 20 шт.,Резинки для волосся силіконові. Діаметр: 5.5 см. Дуже гарна якість. Ціна за 20 шт.,7.82,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/seaz/sekd/sedc/img_5297_710x533_crop.JPG,https://cdn.gomw.co/d/product/seaz/sekd/sedc/img_5297.JPG,https://kristallik.com.ua/product/28127/rezinki-pruzhinki-nabir-bili-5-5-sm/
28131,Бантики на резиночках. 7см,Бантики для волосся. Довжина: 7 см. Ціна за 12 шт. Гарна якість! Зроблено в УкраЇні.,Бантики для волосся. Довжина: 7 см. Ціна за 12 шт. Гарна якість! Зроблено в УкраЇні.,25.97,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/dcls/sd37/uh37/2026_02_25_17_08_img_5324_710x533_crop.JPG,https://cdn.gomw.co/d/product/dcls/sd37/uh37/2026_02_25_17_08_img_5324.JPG|https://cdn.gomw.co/d/product/se37/kdse/dc21/2026_02_25_17_09_img_5325.JPG,https://kristallik.com.ua/product/28131/bantiki-na-rezinochkah-7sm/
28132,Бантики на затиску білий,Репсовий бант для волосся на затиску. Розмір бантика 10см. Ціна за 12 шт Гарна якість!,Репсовий бант для волосся на затиску. Розмір бантика 10см. Ціна за 12 шт Гарна якість!,32.46,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/dclk/azkd/zq21/2026_02_25_17_14_img_5334_710x533_crop.JPG,https://cdn.gomw.co/d/product/dclk/azkd/zq21/2026_02_25_17_14_img_5334.JPG|https://cdn.gomw.co/d/product/1454/dcuh/az21/2026_02_25_17_14_img_5335.JPG|https://cdn.gomw.co/d/product/24ls/ls24/lszq/2026_02_25_17_14_img_5336.JPG,https://kristallik.com.ua/product/28132/bantiki-na-zatisku-biliy/
28135,Бантики на затиску какао,Репсовий бант для волосся на затиску. Розмір бантика 10см. Ціна за 12 шт Гарна якість!,Репсовий бант для волосся на затиску. Розмір бантика 10см. Ціна за 12 шт Гарна якість!,32.46,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/5437/24sd/az24/2026_02_25_17_10_img_5326_710x533_crop.JPG,https://cdn.gomw.co/d/product/5437/24sd/az24/2026_02_25_17_10_img_5326.JPG|https://cdn.gomw.co/d/product/3754/37uh/dc54/2026_02_25_17_11_img_5327.JPG|https://cdn.gomw.co/d/product/5494/85lk/sd14/2026_02_25_17_11_img_5328.JPG,https://kristallik.com.ua/product/28135/bantiki-na-zatisku-kakao/
28136,Бантики для волосся. вишиванка,Бантики на резинці із репсової стрічки. Довжина 7 см. Ціна за 12 шт.,Бантики на резинці із репсової стрічки. Довжина 7 см. Ціна за 12 шт.,13.47,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/5414/85se/azse/2026_02_25_17_06_img_5320_710x533_crop.JPG,https://cdn.gomw.co/d/product/5414/85se/azse/2026_02_25_17_06_img_5320.JPG|https://cdn.gomw.co/d/product/9485/gf54/lkdc/2026_02_25_17_06_img_5321.JPG|https://cdn.gomw.co/d/product/24se/az85/54lk/2026_02_25_17_07_img_5323.JPG,https://kristallik.com.ua/product/28136/bantiki-dlya-volossya-vishivanka/
28137,Бантики на автоматі. кольорові с перлами,<p>Репсовий бант для волосся на автоматі зі стрічками. Розмір бантика 11см. Ціна за 8 шт Гарна якість!</p>,Репсовий бант для волосся на автоматі зі стрічками. Розмір бантика 11см. Ціна за 8 шт Гарна якість!,55.98,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/14uh/24kd/kdse/2026_02_25_17_03_img_5317_710x533_crop.JPG,https://cdn.gomw.co/d/product/14uh/24kd/kdse/2026_02_25_17_03_img_5317.JPG|https://cdn.gomw.co/d/product/37se/9454/85kd/dsc07542.JPG,https://kristallik.com.ua/product/28137/bantiki-na-avtomati-kol-orovi-s-perlami/
28140,Краби для волосся метелик. Французький пластик. 4.5 см.,"Маленький, Перламутровий-пластиковий краб-метелик для волосся. Довжина: 4.5 см. Ціна за 12 шт. Дуже гарна якість!","Маленький, Перламутровий-пластиковий краб-метелик для волосся. Довжина: 4.5 см. Ціна за 12 шт. Дуже гарна якість! Матеріал: Пластик Колір: Перламутр Розмір: 4,5см",19.21,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/dcgf/uhlk/zqsd/2026_02_28_11_20_img_5352_710x533_crop.JPG,https://cdn.gomw.co/d/product/dcgf/uhlk/zqsd/2026_02_28_11_20_img_5352.JPG|https://cdn.gomw.co/d/product/dczq/85sd/azaz/2026_02_28_11_24_img_5357.JPG,https://kristallik.com.ua/product/28140/krabi-dlya-volossya-metelik-francuz-kiy-plastik-4-5-sm/
28143,Краби для волосся метелик. Французький пластик. 4.5см.,"Маленький, Перламутровий-пластиковий краб-метелик для волосся. Довжина: 4.5см. Ціна за 12 шт. Дуже гарна якість!","Маленький, Перламутровий-пластиковий краб-метелик для волосся. Довжина: 4.5см. Ціна за 12 шт. Дуже гарна якість! Матеріал: Пластик Колір: Різнокольоровий Розмір: 4,5см",25.31,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/54dc/14gf/lk24/2026_02_28_11_26_img_5359_710x533_crop.JPG,https://cdn.gomw.co/d/product/54dc/14gf/lk24/2026_02_28_11_26_img_5359.JPG|https://cdn.gomw.co/d/product/2185/24se/24lk/2026_02_28_11_26_img_5360.JPG,https://kristallik.com.ua/product/28143/krabi-dlya-volossya-metelik-francuz-kiy-plastik-4-5sm/
28146,Краби для волосся метелик матовий 3.5 см,"Маленький, пластиковий краб для волосся метелик матовий. Довжина 3.5 см. Гарна якість! ціна за 12 шт.","Маленький, пластиковий краб для волосся метелик матовий. Довжина 3.5 см. Гарна якість! ціна за 12 шт.",8.88,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/85gf/21zq/54gf/2026_02_28_11_28_img_5363_710x533_crop.JPG,https://cdn.gomw.co/d/product/85gf/21zq/54gf/2026_02_28_11_28_img_5363.JPG|https://cdn.gomw.co/d/product/ls24/lk54/sels/2026_02_28_11_27_img_5362.JPG,https://kristallik.com.ua/product/28146/krabi-dlya-volossya-metelik-matoviy-3-5-sm/
